Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
SimpleCampDialogue/CampDial_Cylu_Johan_Dialogues_1,Text,,,,,[B]你说什么？那……那她到底在哪里！,
SimpleCampDialogue/CampDial_Cylu_Johan_Dialogues_2,Text,,,,,[A]嗯…………,
SimpleCampDialogue/CampDial_Cylu_Leryn_Dialogues_0,Text,,,,,[B]复制人……怎么会，难道是管理员拷贝了露西的意识吗？,
SimpleCampDialogue/CampDial_Cylu_Leryn_Dialogues_1,Text,,,,,[A]与那个人无关。我大概算是自然诞生的吧。,
SimpleCampDialogue/CampDial_Cylu_Leryn_Dialogues_2,Text,,,,,[A]在其他轮回中，走投无路的露西的残渣……那就是我。,
SimpleCampDialogue/CampDial_Cylu_Leryn_Dialogues_3,Text,,,,,[B]……我可以抱抱你吗？,
SimpleCampDialogue/CampDial_Cylu_Lian_Dialogues_0,Text,,,,,[B]西露吗……真是令人敬畏的力量。,
SimpleCampDialogue/CampDial_Cylu_Lian_Dialogues_1,Text,,,,,[A]要不是露西得在后面指挥，她可比我厉害多了。,
SimpleCampDialogue/CampDial_Cylu_Miss_Dialogues_0,Text,,,,,[A]呼噜噜……,
SimpleCampDialogue/CampDial_Cylu_Miss_Dialogues_1,Text,,,,,[B]啊啦啦！黑露西已经睡了么？这个睡相可不太好！,
SimpleCampDialogue/CampDial_Cylu_Miss_Dialogues_2,Text,,,,,[B]来，姐姐帮你塞个电锯当枕头！,
SimpleCampDialogue/CampDial_Cylu_Miss_Dialogues_3,Text,,,,,[A]呼噜噜……人家叫西露啦……（梦话）,
SimpleCampDialogue/CampDial_Cylu_Momori_Dialogues_0,Text,,,,,[B]有两个露西！好耶！桃梨团会员+1！☆,
SimpleCampDialogue/CampDial_Cylu_Momori_Dialogues_1,Text,,,,,[A]啊，免了吧。另外我的名字是西露，主推是露西。,
SimpleCampDialogue/CampDial_Cylu_Momori_Dialogues_2,Text,,,,,[B]……这很奇怪哎！☆,
SimpleCampDialogue/CampDial_Cylu_Narhan_Dialogues_0,Text,,,,,[A]呼……呼……,
SimpleCampDialogue/CampDial_Cylu_Narhan_Dialogues_1,Text,,,,,[B]即使睡着了也能读到纷繁的思绪与想法吗？有趣。,
SimpleCampDialogue/CampDial_Cylu_Pheonix_Dialogues_0,Text,,,,,[B]想不通……扭曲之地的怪物怎么会变成调查团的人呢？,
SimpleCampDialogue/CampDial_Cylu_Pheonix_Dialogues_1,Text,,,,,[B]这不合设定啊！,
SimpleCampDialogue/CampDial_Cylu_Pheonix_Dialogues_2,Text,,,,,[A]爱的力量能超越一切……开玩笑的。,
SimpleCampDialogue/CampDial_Cylu_Priest_Dialogues_0,Text,,,,,[B]你的存在本身，说不定就是神创造的奇迹呢。,
SimpleCampDialogue/CampDial_Cylu_Priest_Dialogues_1,Text,,,,,[A]……其实我只是想陪在露西身边。,
SimpleCampDialogue/CampDial_Cylu_Red_Dialogues_0,Text,,,,,[B]哇！你是露西的姐姐吗！还是妹妹？我猜是姐姐！,
SimpleCampDialogue/CampDial_Cylu_Red_Dialogues_1,Text,,,,,[A]嗯……严格意义来讲的话，应该算是义妹吧。,
SimpleCampDialogue/CampDial_Cylu_SilverStein_Dialogues_0,Text,,,,,[A]你已经见过另一个自己了吧。感觉如何？,
SimpleCampDialogue/CampDial_Cylu_SilverStein_Dialogues_1,Text,,,,,[B]……五味杂陈。,
SimpleCampDialogue/CampDial_Cylu_Sizz_Dialogues_0,Text,,,,,[B]真、真的一模一样，太神奇了！,
SimpleCampDialogue/CampDial_Cylu_Sizz_Dialogues_1,Text,,,,,[A]因为是镜子对面的存在。我曾经也有和你长得一模一样的同伴。,
SimpleCampDialogue/CampDial_Cylu_Sizz_Dialogues_2,Text,,,,,[B]是、是吗？那孩子也有自己的伊芙吗？,
SimpleCampDialogue/CampDial_Cylu_Sizz_Dialogues_3,Text,,,,,[A]……你还是不知道为好。,
SimpleCampDialogue/CampDial_Cylu_Trisha_Dialogues_0,Text,,,,,[B]我可以把你当做露西的影子吗？,
SimpleCampDialogue/CampDial_Cylu_Trisha_Dialogues_1,Text,,,,,[A]我更希望你把我当做一个独立的名为西露的存在。,
SimpleCampDialogue/CampDial_Cylu_Wang_Dialogues_0,Text,,,,,[B]………………,
SimpleCampDialogue/CampDial_Cylu_Wang_Dialogues_1,Text,,,,,[A]不必紧张，把我当做很像你女儿的旁人就行。,
SimpleCampDialogue/CampDial_Cylu_Wang_Dialogues_2,Text,,,,,[B]唉……………,
Skill/S_BOSSLucy_0_Name,Text,,,Slow +,,减速+,
Skill/S_BOSSLucy_1_0_Description,Text,,,"Discard the 2nd and 3rd skills in hand. If the number of skills in hand is less than 3, all allies take 20 of pain damage.",,丢弃手中第2、3个技能。若手中技能数少于3个，则改为所有队员受到20点痛苦伤害。,
Skill/S_BOSSLucy_1_0_Name,Text,,,Fury,,狂怒,
Skill/S_BOSSLucy_1_1_Description,Text,,,"Draw 2 skills, and all allies' health becomes 0.",,抽取2个技能，所有队员的体力变为0点。,
Skill/S_BOSSLucy_1_1_Name,Text,,,Endurance,,忍耐,
Skill/S_BOSSLucy_1_Description,Text,,,"Choose:
1.Discard the 2nd and 3rd skills in hand. If the number of skills in hand is less than 3, all allies take 20 of pain damage.
2.Draw 2 skills, and all allies' health becomes 0.",,"选择：
1.丢弃手中第2、3个技能。若手中技能数少于3个，则改为所有队员受到20点痛苦伤害。
2.抽取2个技能，所有队员的体力变为0点。",
Skill/S_BOSSLucy_1_Name,Text,,,Fury,,狂怒,
Skill/S_BOSSLucy_2_Description,Text,,,Shuffle into the deck [10 - number of skills in hand] sacrificed knowledge.,,在牌库中洗入相当于[10-手中技能数]个牺牲的知识技能。,
Skill/S_BOSSLucy_2_Name,Text,,,Ponder,,苦思,
Skill/S_BOSSLucy_3_Description,Text,,,Deal damage to the target equal to 2.5% of the gold held &a (up to 30).,,对目标造成相当于所持金币数 2.5%的&a点伤害（最高不超过30点）。,
Skill/S_BOSSLucy_3_Name,Text,,,Power of Capital,,资本的力量,
Skill/S_BOSSLucy_4_Description,Text,,,The cost of all skills in hand increases by 1.,,手中所有技能的费用增加1点。,
Skill/S_BOSSLucy_4_Name,Text,,,Mass Moderation,,超减速,
Skill/S_BOSSLucy_5_Description,Text,,,"Each time Exchange this turn, the final damage increases by &a [50% of skill base damage].",,本回合内每交换一次技能，最终伤害增加&a [50%技能基础伤害] 点。,
Skill/S_BOSSLucy_5_Name,Text,,,One Thousand Troops Strike,,千军一击,
Skill/S_BOSSLucy_Attack_Name,Text,,,Normal Attack,,普通攻击,
Skill/S_BOSSLucy_C0_Name,Text,,,Chaotic Impact,,混乱冲击,
Skill/S_BOSSLucy_C1_Description,Text,,,Critical hit if target's overload is not 0.,,指向目标过载大于0时，以暴击形式命中。,
Skill/S_BOSSLucy_C1_Name,Text,,,Time Slash,,差时斩击,
Skill/S_BOSSLucy_C2_0_Name,Text,,,Imageless Drift,,无想空转,
Skill/S_BOSSLucy_C2_Name,Text,,,Imageless Drift,,无想空转,
Skill/S_BOSSLucy_C3_Description,Text,,,"For every 2 stacks of buffs on the target, lose 1 mana.",,目标每有2层增益，失去1点法力值。,
Skill/S_BOSSLucy_C3_Name,Text,,,Rapid Dexterity,,急速魔动,
Skill/S_BOSSLucy_C4_Name,Text,,,Cutting Kite,,切风筝,
Skill/S_BOSSLucy_C5_Description,Text,,,,,,
Skill/S_BOSSLucy_C5_Name,Text,,,Shallow Sigh,,浅悠叹,
Skill/S_BOSSLucy_Choice_1_Description,Text,,,"Completely defeat ""The Fate Reverser"" Lucy, to achieve victory in battle.",,彻底粉碎反转命运者·露西，获得战斗胜利。,
Skill/S_BOSSLucy_Choice_1_Name,Text,,,Complete Destruction,,彻底粉碎,
Skill/S_BOSSLucy_Choice_2_Description,Text,,,"Persuade ""The Fate Reverser"" Lucy, and achieve victory in battle.",,感化反转命运者·露西，获得战斗胜利。,
Skill/S_BOSSLucy_Choice_2_Name,Text,,,Drop Your Weapon,,放下武器,
Skill/S_BOSSLucy_Final_Name,Text,,,Desperate Struggle,,垂死挣扎,
Skill/S_BOSSLucy_Future_Description,Text,,,"Can only be used immediately after drawing it; otherwise, it cannot be used.",,只能拿到手中后立即使用，否则无法使用。,
Skill/S_BOSSLucy_Future_Name,Text,,,Embrace the Future,,拥抱未来,
Skill/S_BOSSLucy_M0_Name,Text,,,Super Healing Potion,,超级治疗药水,
Skill/S_BOSSLucy_M1_Description,Text,,,Remove all debuffs from the targeted ally.,,解除指向目标的所有减益。,
Skill/S_BOSSLucy_M1_Name,Text,,,Super Purification Potion,,超级净化药水,
Skill/S_BOSSLucy_M2_Description,Text,,,,,,
Skill/S_BOSSLucy_M2_Name,Text,,,Super Smoke Bomb,,超级烟雾弹,
Skill/S_BOSSLucy_M3_Description,Text,,,Forcibly end the turn.,,回合强制结束。,
Skill/S_BOSSLucy_M3_Name,Text,,,Super Gear,,超级齿轮,
Skill/S_BOSSLucy_Past_Description,Text,,,"Can only be used immediately after drawing it; otherwise, it cannot be used.",,只能拿到手中后立即使用，否则无法使用。,
Skill/S_BOSSLucy_Past_Name,Text,,,Wipe Away Tears,,拭去泪水,
Skill/S_BOSSLucy_R1_Description,Text,,,"""The Fate Reverser"" Lucy will switch to battle mode.",,反转命运者·露西将切换为战斗姿态。,
Skill/S_BOSSLucy_R1_Name,Text,,,Sword Retrieval,,拾剑,
Skill/S_BOSSLucy_R2_Description,Text,,,Lucy and "The Fate Reverser" Lucy will duel!,,露西与反转命运者·露西展开决斗！,
Skill/S_BOSSLucy_R2_Name,Text,,,Self-Duel,,自我的对决,
Skill/S_BOSSLucy_R3_Description,Text,,,"Lucy and ""The Fate Reverser"" Lucy engage in the final duel!
Lucy loses all of her support buffs, and the past and future versions of Lucy are summoned to the battlefield.",,"露西与反转命运者·露西展开最终决斗！
使露西失去露西的支援增益，召唤过去的露西与未来的露西到战场上。",
Skill/S_BOSSLucy_R3_Name,Text,,,Superego-Duel,,超我的决斗,
Skill/S_BOSSLucy_test_Name,Text,,,111,,111,
Skill/S_Cylu_0_Description,Text,,,"When played, gain 1 Exchange for this turn.
Applies [Agility/Dexterity] to the bottom skill.",,"释放时，技能交换次数+1。
为最下方的技能施加灵动/魔动增益。",
Skill/S_Cylu_0_Name,Text,,,Time Slash,,差时斩击,
Skill/S_Cylu_10_Description,Text,,,"Each time a skill is exchanged or discarded, this skill's cost is reduced by 1.
When exchanged, restore mana equal to its cost.
If given [Agility/Dexterity], it gains Swiftness, Tracking, Fatal, Ignores Taunt, and +10 extra damage.",,"每当有技能被交换或丢弃时，此技能的费用减少1点。
此技能被交换时，恢复相当于费用的法力值。
此技能被赋予灵动/魔动增益时，灵动/魔动增益效果变为使技能获得迅速、追踪、致命、无视嘲讽与10额外伤害。",
Skill/S_Cylu_10_Name,Text,,,Selflessness-Duel,,忘我的决斗,
Skill/S_Cylu_11_Description,Text,,,"Exclude the targeted skill, create a copy of it.
Applies [Agility/Dexterity] to the top skill.",,"放逐指向的技能，在手中生成1个拥有者为自身的指向技能的复制（露西技能的拥有者不会改变）。
为手中最上方的技能施加灵动/魔动增益。",
Skill/S_Cylu_11_Name,Text,,,Destroy Reversal Mirror,,摧毁反转镜,
Skill/S_Cylu_1_Name,Text,,,Rapid Agility,,迅捷灵动,
Skill/S_Cylu_2_Description,Text,,,"For each Exchange this turn, deal &a [50% ATK] extra damage.",,本回合内每交换一次技能，造成&a [50%攻击力] 点额外伤害。,
Skill/S_Cylu_2_Name,Text,,,Converging Strike,,聚合一击,
Skill/S_Cylu_3_Description,Text,,,"Grants [Agility/Dexterity] to the top and bottom skills in hand, and prioritizes drawing one of your own skills.",,使手中最上面与最下面的技能获得“灵动/魔动”增益，并优先抽取1个自身的技能。,
Skill/S_Cylu_3_Name,Text,,,Chaotic Impact,,混沌轰击,
Skill/S_Cylu_4_Description,Text,,,Draw 3 skills if this skill defeats an enemy.,,击杀敌人时抽取3个技能。,
Skill/S_Cylu_4_Name,Text,,,Turnaround Victory,,反败为胜,
Skill/S_Cylu_5_0_Name,Text,,,So I Broke Your Spirit,,断汝魂灵,
Skill/S_Cylu_5_Name,Text,,,So I Lost Myself,,舍吾幻身,
Skill/S_Cylu_6_Description,Text,,,"Below effect is activated whenever a different skill is played from hand.
If the played skill is above Intercept, Intercept moves upwards per cost of skill. If skill is below Deflect, Deflect moves downwards.
While this skill is in hand, all skills below this skill gain [Agility/Dexterity].
Recover 1 mana when this skill is discarded.",,"当此技能握在手中时，若释放手中其它技能，则触发以下效果：释放的技能在此技能上面时，根据释放技能的费用点数向上移动，在此技能下面时，则向下移动。
握在手中时，位于此技能下方的所有技能获得灵动/魔动增益。
丢弃此技能时恢复1点法力值。",
Skill/S_Cylu_6_Name,Text,,,Intercept,,截击,
Skill/S_Cylu_7_Description,Text,,,"Select 2 skills from the deck and add them to your hand. Exclude Tumble and 2 of 4 random skills from the deck, gain 2 stacks of [INVINCIBLE FIRE WHEEL].
If there is [Borrowing] debuffs, exclude 4 skills from the deck and apply 4 stacks of [INVINCIBLE FIRE WHEEL]. (INVINCIBLE FIRE WHEEL: +1 ATK, when casting skills, target changes to a random enemy.)",,"从牌库中抽取2个想要的技能，并从牌库的随机4个技能中选择2个技能放逐，为自身施加2层无敌风火轮。
若自身拥有预借减益，则改为直接从牌库中放逐4个技能，为自身施加4层无敌风火轮。
（无敌风火轮：攻击力+1，释放技能时，指向敌人的目标改为随机敌人。）",
Skill/S_Cylu_7_Name,Text,,,ROLLING GIRL,,ROLLING GIRL,
Skill/S_Cylu_8_Description,Text,,,"If there is [Borrowing] debuffs, reduce stacks by 2. When casting skills, add 1 same-named skill to the deck.",,"若自身拥有预借减益，则使其层数减少2层。
释放技能时，增加1张同名技能到牌库中。",
Skill/S_Cylu_8_Name,Text,,,Firm Grip of Obsession,,紧握执念,
Skill/S_Cylu_9_Description,Text,,,"Increases skill exchange count by +1.
Applies [Agility/Dexterity] to the bottom skill.",,"释放时，技能交换次数+1。
为最下方的技能施加灵动/魔动增益。",
Skill/S_Cylu_9_Name,Text,,,Cylu's Duel,,西露的决斗,
Skill/S_Cylu_Basic_Description,Text,,,Halve the stacks of borrowing.,,若自身拥有预借减益，则使预借层数变为一半。,
Skill/S_Cylu_Basic_Name,Text,,,Quick Agility,,急速灵动,
Skill/S_Cylu_R1_Description,Text,,,View all rare skills from the Reverse Series and choose 1 to draw.,,查看所有反转系列的稀有技能，并选择其中 1 个技能抽取。,
Skill/S_Cylu_R1_Name,Text,,,Turn the Thoughts Around!,,把思路反转过来！,
Skill/S_Cylu_R2_Description,Text,,,"Discard all skills in hand, then draw 8 skills from the deck, prioritizing those owned by Cylu.",,丢弃手中的所有技能，随后从牌库中抽取8个技能，优先抽取拥有者为西露的技能。,
Skill/S_Cylu_R2_Name,Text,,,"Blood Mist Frenzy, Corpses in the Field",,血雾狂乱，尸陈于野,
Skill/S_Cylu_R3_Name,Text,,,Chasing Kite,,追风筝,
Skill/S_Cylu_R4_Description,Text,,,"This skill can be played while stunned.
Remove all debuffs from the user.
Gain &a Exchange, restore &a Mana, and draw &a skills.
Effect depends on the stacks of [Borrowing] debuff. (&a)",,"此技能可在无法行动状态下使用。
解除自身所有减益，根据预借层数&a触发以下效果：技能交换次数+&a，获得&a点法力值，抽取&a个技能。",
Skill/S_Cylu_R4_Name,Text,,,Breathing Method,,呼吸法,
Skill/S_Cylu_draw1_Description,Text,,,"Draw a number of skills equal to the number of monsters present.
If fewer than two skills are drawn, clear all debuffs from the targeted ally.",,"抽取与在场怪物数量相等的技能。
若抽取的技能小于两张，则清除指向队员身上的所有减益。",
Skill/S_Cylu_draw1_Name,Text,,,Imageless Draw,,无想转牌,
Skill/S_Cylu_draw2_Name,Text,,,Reconciliation with Self,,与自我的和解,
Skill/S_SomBaseball_R1_Description,Text,,,,,,
Skill/S_SomBaseball_R1_Name,Text,,,Judgment Wing,,制裁之翼,
Skill/S_SomBaseball_R2_0_Name,Text,,,Angel's Hunting,,天使的狂猎,
Skill/S_SomBaseball_R2_Description,Text,,,Remove all allies' random debuff.,,解除所有友军随机1个减益。,
Skill/S_SomBaseball_R2_Name,Text,,,Storm Angel,,风暴天使,
Skill/S_SomHuz_R1_Name,Text,,,Happiness Equals Pain!,,快乐并痛着！,
Skill/S_SomHuz_R2_Description,Text,,,Deal &a [100% ATK] additional damage for each stack of buff on the target.,,目标每有1层增益，造成&a[100%攻击力]点额外伤害。,
Skill/S_SomHuz_R2_Name,Text,,,hsinuP,,罚惩,
Skill/S_SomIlya_R1_Description,Text,,,"If the number of skills in the deck is even, add 1 [rednuhT ylnevaeH] to the deck.",,释放技能时，若牌库中的技能数量为偶数，则增加1张光闪雷天到牌库中。,
Skill/S_SomIlya_R1_Name,Text,,,rednuhT ylnevaeH,,光闪雷天,
Skill/S_SomIlya_R2_Description,Text,,,"If the mana cost when used is greater than 2 and the target's health is below 50%, reduce the target’s health to 0.",,若出手时消耗的法力值大于2点，且指向目标体力值不足50%，则将目标体力值变为0。,
Skill/S_SomIlya_R2_Name,Text,,,Lightinghail Strike,,霹雳冰魄斩,
Skill/S_SomJohn_R1_Name,Text,,,egariM,,楼蜃市海,
Skill/S_SomLeilin_R2_Name,Text,,,Giant Ball,,巨球,
Skill/S_SomLian_R1_Name,Text,,,edacirraB,,障路,
Skill/S_SomLian_R2_Description,Text,,,Makes all attack skills in the deck gain a countdown of 1-3 and +15 extra damage.,,使牌库中所有攻击技能获得倒计时1~3，以及15点额外伤害。,
Skill/S_SomLian_R2_Name,Text,,,tabmoC dnammoC,,斗战挥指,
Skill/S_SomMomori_R1_Description,Text,,,"Discard all skills without Swiftness from hand, draw skills based on the number discarded.
If any ally takes damage, reduce the damage to 1 and increase this skill's cost by 1.
When this skill's cost reaches 4, exclude it.",,"将手中的所有非迅速技能丢弃，根据丢弃的数量抽取技能。
握在手中时，若任意友军受到伤害，则使伤害变为1，此技能费用增加1点。当此技能的费用到达4点时，从手中放逐此技能。",
Skill/S_SomMomori_R1_Name,Text,,,Momori Victory!!!,,桃梨大胜利！！！,
Skill/S_SomMomori_R2_Description,Text,,,"For each time any ally is attacked, this skill gains extra damage equal to the attack damage.",,握在手中时，每当任意友军受到攻击，则此技能增加相当于攻击伤害的额外伤害。,
Skill/S_SomMomori_R2_Name,Text,,,Don't Hit Me~Ah☆Dong!,,不要打我~啊★咚！,
Skill/S_SomMoon_R1_Description,Text,,,,,,
Skill/S_SomMoon_R1_Name,Text,,,eraM ranuL,,海月,
Skill/S_SomMoon_R2_Description,Text,,,"Based on the number of allies at Death's Door, create [noileneleS] at the top of the deck.",,根据当前濒死状态的队员数量，在牌库的最上方生成落月食带技能。,
Skill/S_SomMoon_R2_Name,Text,,,Tears of the Dark Moon,,暗月之泪,
Skill/S_SomPrime_R1_Description,Text,,,"Create a party barrier by 40.
For each ally at Death's Door, increases the party barrier by 10.",,"生成防御40点伤害的防护墙。
队伍中每有一名处于濒死状态的队员，增加10点防护墙。",
Skill/S_SomPrime_R1_Name,Text,,,Absolutely Unbreakable,,绝对不破,
Skill/S_SomPrime_R2_Description,Text,,,"Whenever a ally receives healing, this skill's damage becomes 120% of current value.",,握在手中时，每当队员受到治疗时，此技能伤害量变为当前的120%。,
Skill/S_SomPrime_R2_Name,Text,,,Shield Overdrive:,,护盾过冲,
Skill/S_SomSizz_R1_Description,Text,,,"Remove Overload from all allies and Lucy, restore all Mana, and gain Exchange equal to the number of alive Allies.",,消除所有友军和露西的过载，恢复所有法力值，获得相当于存活友军数量的技能交换次数。,
Skill/S_SomSizz_R1_Name,Text,,,etaF fo daerhT,,团线的运命,
Skill/S_SomSizz_R2_Name,Text,,,Automaton,,自动人偶,
Skill/S_SomSunMoonfall_Name,Text,,,noileneleS,,落月食带,
Skill/S_SomSun_R1_Name,Text,,,Solar Flare,,烈阳黑子,
Skill/S_SomSun_R2_Description,Text,,,"Cannot be used.
At the end of the turn, if remaining mana is greater than this skill's cost, cast this skill.
View the next 3 skills to be drawn, and recast this skill per total Mana cost of the skills.
Repeated Solar Rain deal halved damage.",,"无法使用。
回合结束时，若剩余法力值大于此技能费用，则释放此技能。
查看牌库中最上面的3个技能，根据3个技能的费用之和重复释放此技能。
重复释放的烈日骤雨伤害减少一半。",
Skill/S_SomSun_R2_Name,Text,,,Solar Rain,,烈日骤雨,
Skill/S_SomTrisha_R1_Description,Text,,,"Draw 1 skill.
If you play the drawn skill this turn,draw 1 skill and recover 1 mana.",,"抽取1个技能。
若在本回合内释放因该效果抽取到的技能，则再抽取1个技能，恢复1点法力值，并为新抽取的技能施加相同的增益。",
Skill/S_SomTrisha_R1_Name,Text,,,batS knilB,,刺影,
Skill/S_SomTrisha_R2_Description,Text,,,"View random Rare skills and select one to create in hand.
Create a random Lucy Rare Skill in hand.",,"展示相当于队员数量的所有调查队员的随机稀有技能，选择1个技能生成。
随机生成一个露西的稀有技能。",
Skill/S_SomTrisha_R2_Name,Text,,,Shadow upon Shadow,,暗影重重,
Skill/S_Somjohn_R2_Description,Text,,,"Deal 5 damage for each skill in the discard pile.
When cast, discard the bottom skill in hand.",,"弃牌库中每有1个技能，造成5点额外伤害。
释放时，丢弃手中最下面的技能。",
Skill/S_Somjohn_R2_Name,Text,,,worrA lleH,,箭狱地,
Skill/S_SomoLeilin_R1_Name,Text,,,Achilles' Tortoise,,阿基里斯龟,
SkillExtended/Cylu_EX_1_EnforceString,Text,,,Attack Skill,,攻击技能,
SkillExtended/Cylu_EX_1_Name,Text,,,"When played, Exchange + 1.",,释放技能时，技能交换次数+1。,
SkillExtended/Cylu_EX_2_EnforceString,Text,,,<sprite name="비용2"><sprite name="이상"> and Attack Skill,,攻击技能且费用大于等于2,
SkillExtended/Cylu_EX_2_Name,Text,,,"When played, gains [Borrowing] stacks equal to the cost of the skill, apply Decreasing Armor by 75%",,释放技能时，为自身施加与技能费用相等层数的预借减益，使指向目标一回合内防御力减少75%。,
SkillExtended/S_BOSSLucy_SwordEX_Des,Text,,,"When played, Overloaded by 1.
""The Fate Reverser"" Lucy cast Normal Attack with a countdown of 2.",,释放此技能时，技能拥有者的过载+1，反转命运者·露西以倒计时2使用技能普通攻击。,
SkillExtended/S_BOSSLucy_SwordEX_Name,Text,,,Imageless,,空转,
SkillExtended/S_Cylu_3_EX_Des,Text,,,"Agility - If not Swiftness, gain Swiftness and Ignore Taunt.
Dexterity - If Swiftness, gain Tracking and Fatal.",,"灵动：若此技能为非迅速技能，则获得迅速与无视嘲讽。
魔动：若此技能为倒计时技能，则获得追踪与致命。",
SkillExtended/S_Cylu_3_EX_Name,Text,,,Agility/Dexterity,,灵动/魔动,
SkillExtended/S_Cylu_lend_Name,Text,,,Borrowing,,预借,
SkillExtended/S_MoonP_EX_Des,Text,,,"Reduces healing by 3.
When both Moon Shard and Sun Shard are on the battlefield, all skills in hand have healing reduced by 6.",,"恢复量减少3点。
当月亮碎片和太阳碎片都在战场上时，恢复量减少6点。",
SkillExtended/S_MoonP_EX_Name,Text,,,Moon,,月亮,
SkillExtended/S_SunP_EX_Des,Text,,,"Reduces damage by 5.
When both Moon Shard and Sun Shard are on the battlefield, all skills in hand have damage reduced by 10.",,"伤害量减少5点。
当月亮碎片和太阳碎片都在战场上时，伤害量减少10点。",
SkillExtended/S_SunP_EX_Name,Text,,,Sun,,太阳,
SkillExtended/Somtrisha_Ex_Des,Text,,,"Draw 1 skill, recover 1 mana.",,抽取1个技能，恢复1点法力值。,
SkillExtended/Somtrisha_Ex_Name,Text,,,batS knilB,,刺影,
UnlockWindow/Unlock_Cylu_UnlockString,Text,,,,,,
