Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
SimpleCampDialogue/CampDial_RemiliaScarlet_Leryn_Dialogues_1,Text,,[A]"죽은 뱀파이어"라는 것도 있나...?,[A]Is there such a thing as a "dead vampire"...?,[A]难道还有“死了的吸血鬼”一说吗……？,[A]难道还有“死了的吸血鬼”一说吗……？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Lian_Dialogues_0,Text,,"[A]계속 나를 경계하다니, 피곤하지 않아?",[A]Aren’t you tired of being so wary of me?,[A]一直戒备着我，不累吗？,[A]一直戒备着我，不累吗？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Lian_Dialogues_1,Text,,[B]너의 목적이 불분명해서 너무 의심스러워.,"[B]Your motives are unclear, too suspicious.",[B]你的目标不明，太可疑了。,[B]你的目标不明，太可疑了。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Lian_Dialogues_2,Text,,[A]마음대로 해.,[A]Suit yourself.,[A]随便你吧。,[A]随便你吧。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Miss_Dialogues_0,Text,,"[B]안녕—뱀파이어님, 같이 싸우자!","[B]Hey—Vampire lady, let’s fight together!",[B]嗨——吸血鬼大人，一起并肩作战吧！,[B]嗨——吸血鬼大人，一起并肩作战吧！,
SimpleCampDialogue/CampDial_RemiliaScarlet_Miss_Dialogues_1,Text,,[A]기운이 다 빠지는 기분이야...,[A]Feels like all my energy is being drained...,[A]感觉干劲都像被她吸走了一样……,[A]感觉干劲都像被她吸走了一样……,
SimpleCampDialogue/CampDial_RemiliaScarlet_Mokou_Dialogues_0,Text,,"[A]어, 죽지 않는 인간이네. 너도 여기에 갇혔어?","[A]Oh, it’s the immortal human. Are you trapped here too?",[A]呀，这不是死不掉的人类吗？你也被困到这里了？,[A]呀，这不是死不掉的人类吗？你也被困到这里了？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Mokou_Dialogues_1,Text,,[B]어? 이 짙은 안개가 네가 조종하는 게 아니야? 네가 일으킨 변이라고 생각했는데.,[B]Huh? So this thick fog isn’t under your control? I thought you caused this anomaly.,[B]咦？原来这浓雾不是你操控的吗？我还以为是你引起的异变呢。,[B]咦？原来这浓雾不是你操控的吗？我还以为是你引起的异变呢。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Mokou_Dialogues_2,Text,,[A]나도 말하려던 참이야. 여긴 홍무보다는 길을 잃게 하는 대나무 숲 같네.,[A]I was about to say the same. This place feels more like the Bamboo Forest of the Lost than the Scarlet Mist.,[A]我才想说。比起红雾，这里更像让人迷路的迷途竹林吧。,[A]我才想说。比起红雾，这里更像让人迷路的迷途竹林吧。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Mokou_Dialogues_3,Text,,[B]결국 알 수 없는 일이 더 늘어났네.,"[B]Well, the list of confusing things just got longer.",[B]结果摸不着头脑的事情又增多了呢。,[B]结果摸不着头脑的事情又增多了呢。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Momori_Dialogues_0,Text,,[B]이봐! 위대한 모모지 클럽에 들어올래☆?,[B]Hey! Want to join the great Momiji Club☆?,[B]嘿！要加入伟大的桃梨会吗☆？,[B]嘿！要加入伟大的桃梨会吗☆？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Momori_Dialogues_1,Text,,[A]싫어. 근데 말끝마다 별을 붙여야 해?,"[A]No thanks. By the way, do you have to end everything with a star?",[A]才不要。话说，你说话一定要带个星星吗？,[A]才不要。话说，你说话一定要带个星星吗？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Momori_Dialogues_2,Text,,"[B]어? 아, 그게...","[B]Huh? Ah, um...",[B]咦？诶、啊……那个……,[B]咦？诶、啊……那个……,
SimpleCampDialogue/CampDial_RemiliaScarlet_Momori_Dialogues_3,Text,,"[A]...괜히 괴롭히는 기분이네. 미안, 내가 잘못했어. 잊어줘.","[A]...Feels like I’m bullying you. Sorry, my bad. Forget it.",[A]……总感觉像在欺负人。抱歉，是我不好。忘了吧。,[A]……总感觉像在欺负人。抱歉，是我不好。忘了吧。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Narhan_Dialogues_0,Text,,[A]또 마음 읽는 능력?,[A]Mind-reading again?,[A]又是读心的能力？,[A]又是读心的能力？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Narhan_Dialogues_1,Text,,[B]또?,[B]Again?,[B]又？,[B]又？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Narhan_Dialogues_2,Text,,[A]하... 아무것도 아냐...,[A]Sigh... Never mind...,[A]唉……不，没什么……,[A]唉……不，没什么……,
SimpleCampDialogue/CampDial_RemiliaScarlet_Patchouli_Dialogues_0,Text,,"[A]몸 상태는 어때, 파츄리?","[A]How’s your health, Patchouli?",[A]身体情况怎么样，帕琪？,[A]身体情况怎么样，帕琪？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Patchouli_Dialogues_1,Text,,[B]신경 써줘서 고마워. 지금은 괜찮아... 기침.,[B]Thanks for asking. I’m doing fine... cough.,[B]承蒙关照。现在还算健康……咳。,[B]承蒙关照。现在还算健康……咳。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Patchouli_Dialogues_2,Text,,[A]몸이 안 좋으면 뒤에서 좀 쉬어도 돼.,"[A]If you’re feeling unwell, it’s fine to slack off a bit at the back.",[A]如果有不舒服的话，稍微躲在后面偷懒也没关系哦。,[A]如果有不舒服的话，稍微躲在后面偷懒也没关系哦。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Patchouli_Dialogues_3,Text,,[A]내가 다 날려버릴게.,[A]I’ll knock them all away.,[A]我会把他们全部打飞的。,[A]我会把他们全部打飞的。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Pheonix_Dialogues_0,Text,,[A]불사조? 흐음—,[A]A phoenix? Heh—,[A]不死鸟凤凰？嘿欸——,[A]不死鸟凤凰？嘿欸——,
SimpleCampDialogue/CampDial_RemiliaScarlet_Pheonix_Dialogues_1,Text,,[B]어! 내 화려한 깃털에 넋을 잃었구나—,[B]Hey! Are you mesmerized by my gorgeous feathers—,[B]嘿！是不是看本凤凰华丽的羽毛看入迷了——,[B]嘿！是不是看本凤凰华丽的羽毛看入迷了——,
SimpleCampDialogue/CampDial_RemiliaScarlet_Pheonix_Dialogues_2,Text,,[A]계속 새 소리를 내면 닭튀김으로 만들어버릴 거야.,"[A]If you keep making bird noises, I’ll turn you into fried chicken.",[A]再发出鸟鸟怪叫的话就把你做成炸鸡哦。,[A]再发出鸟鸟怪叫的话就把你做成炸鸡哦。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Pheonix_Dialogues_3,Text,,"[B]어?!! 죄, 죄송합니다...",[B]Huh?!! S-Sorry...,[B]嗯？！！抱、抱歉……,[B]嗯？！！抱、抱歉……,
SimpleCampDialogue/CampDial_RemiliaScarlet_Priest_Dialogues_0,Text,,[A]수녀구나. 나를 심판할 거야?,"[A]A nun, huh? So, are you going to judge me?",[A]是修女啊。怎么样，要审判我吗？,[A]是修女啊。怎么样，要审判我吗？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Priest_Dialogues_1,Text,,"[B]후후후, 주님께서 이미 운명을 정하셨으니, 때가 되면...","[B]Hehehe, the Lord has already decided your fate. When the time comes...",[B]呵呵呵，主自已定下命运，等到时机到来之日……,[B]呵呵呵，主自已定下命运，等到时机到来之日……,
SimpleCampDialogue/CampDial_RemiliaScarlet_Priest_Dialogues_2,Text,,[A]..."운명"? 내 손바닥 안의 장난감일 뿐이야.,[A]..."Fate"? It’s nothing more than a plaything in my hands.,[A]……「命运」吗？不过是我掌中的玩物罢了。,[A]……「命运」吗？不过是我掌中的玩物罢了。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Red_Dialogues_0,Text,,[A]좀 떨어져 줄래...,[A]Can you stay away from me...,[A]能不能离我远点……,[A]能不能离我远点……,
SimpleCampDialogue/CampDial_RemiliaScarlet_Red_Dialogues_1,Text,,[B]어? 뱀파이어가 불을 무서워한다고? 처음 듣는 이야기야!,[B]Oh? Are vampires afraid of fire? I’ve never heard of that!,[B]哦？吸血鬼会害怕火焰吗？从没听说过呢！,[B]哦？吸血鬼会害怕火焰吗？从没听说过呢！,
SimpleCampDialogue/CampDial_RemiliaScarlet_Red_Dialogues_2,Text,,"[A]아니, 너무 덥다고!","[A]No, it’s just too hot!",[A]不是，太热了啦！,[A]不是，太热了啦！,
SimpleCampDialogue/CampDial_RemiliaScarlet_Reisen_Dialogues_0,Text,,"[A]아, 만두 장수. 만두 꼬치 좀 줘.","[A]Ah, the dumpling seller. Give me some dumpling skewers.",[A]啊，卖丸子的。给我来点丸子串。,[A]啊，卖丸子的。给我来点丸子串。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Reisen_Dialogues_1,Text,,[B]만두 안 팔아요! 약을 파는 거예요!,[B]I don’t sell dumplings! I sell medicine!,[B]才不卖丸子！我是卖药的啊！,[B]才不卖丸子！我是卖药的啊！,
SimpleCampDialogue/CampDial_RemiliaScarlet_SatsukiRin_Dialogues_0,Text,,[A]이게 첫 만남인가... 전설의 기린 아가씨.,[A]This is our first meeting... The legendary Kirin lady.,[A]这还是第一次见面……传说中的麒麟小姐。,[A]这还是第一次见面……传说中的麒麟小姐。,
SimpleCampDialogue/CampDial_RemiliaScarlet_SatsukiRin_Dialogues_1,Text,,"[B]나한텐 첫 만남은 아니지만... 안녕하세요, 홍마관의 아가씨.","[B]Though it’s not my first time... But nice to meet you, Lady of the Scarlet Devil Mansion.",[B]虽然对我来说并非第一次……不过初次见面，贵安，红魔馆的大小姐。,[B]虽然对我来说并非第一次……不过初次见面，贵安，红魔馆的大小姐。,
SimpleCampDialogue/CampDial_RemiliaScarlet_SatsukiRin_Dialogues_2,Text,,[A]환상의 짐승의 힘을 보여주세요.,[A]Let me witness the power of a mythical beast.,[A]请让我见识一下幻兽的力量吧。,[A]请让我见识一下幻兽的力量吧。,
SimpleCampDialogue/CampDial_RemiliaScarlet_SatsukiRin_Dialogues_3,Text,,[B]별거 아니에요. 하지만 기대해보세요.,[B]It’s nothing extraordinary. But you can look forward to it.,[B]不是什么特别了不起的力量哦。不过，稍微期待一下吧。,[B]不是什么特别了不起的力量哦。不过，稍微期待一下吧。,
SimpleCampDialogue/CampDial_RemiliaScarlet_SilverStein_Dialogues_0,Text,,[A]아저씨인데도 죽는 게 무서워?,"[A]Even though you’re an old man, you’re so afraid of death.",[A]明明是大叔，却很怕死呢。,[A]明明是大叔，却很怕死呢。,
SimpleCampDialogue/CampDial_RemiliaScarlet_SilverStein_Dialogues_1,Text,,"[B]인간은 목숨이 하나뿐이니까요, 뱀파이어님.","[B]Well, humans only have one life, vampire lady.",[B]毕竟人类的生命只有一次啊，吸血鬼大人。,[B]毕竟人类的生命只有一次啊，吸血鬼大人。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Sizz_Dialogues_0,Text,,[A]인형을 조종하는 소녀... 흠...,[A]A girl who manipulates dolls... Hmm...,[A]操纵人偶的女孩……哼嗯……,[A]操纵人偶的女孩……哼嗯……,
SimpleCampDialogue/CampDial_RemiliaScarlet_Sizz_Dialogues_1,Text,,[B]어? 왜?,[B]Huh? What’s wrong?,[B]咦？怎么了？,[B]咦？怎么了？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Sizz_Dialogues_2,Text,,[A]...아무것도 아냐.,"[A]...No, nothing.",[A]……不，没什么。,[A]……不，没什么。,
SimpleCampDialogue/CampDial_RemiliaScarlet_TouhouAlice_Dialogues_0,Text,,[A]요즘 앨리스가 너무 많아서 누가 누군지 모르겠어.,"[A]There are too many Alices lately, I can’t keep track of who’s who.",[A]最近爱丽丝太多了啊，根本记不住谁是谁。,[A]最近爱丽丝太多了啊，根本记不住谁是谁。,
SimpleCampDialogue/CampDial_RemiliaScarlet_TouhouAlice_Dialogues_1,Text,,"[B]맞아, 왜 여기에 앨리스가 이렇게 많을까?",[B]Right? Why are there so many Alices here?,[B]就是说啊，为什么这里会有这么多爱丽丝呢？,[B]就是说啊，为什么这里会有这么多爱丽丝呢？,
SimpleCampDialogue/CampDial_RemiliaScarlet_TouhouAlice_Dialogues_2,Text,,[A]어? 너는?,[A]Oh? And you are?,[A]哦呀？你是？,[A]哦呀？你是？,
SimpleCampDialogue/CampDial_RemiliaScarlet_TouhouAlice_Dialogues_3,Text,,[B]야! 나도 잊지 말라고!,[B]Hey! Don’t forget me too!,[B]喂！别把我也给忘了啊！,[B]喂！别把我也给忘了啊！,
SimpleCampDialogue/CampDial_RemiliaScarlet_Trisha_Dialogues_0,Text,,"[B]은제 단도가 뱀파이어에게 효과가 있다고 들었는데, 진짜야?","[B]I heard silver knives are effective against vampires, is that true?",[B]听说银质小刀对吸血鬼有特效，是真的吗？,[B]听说银质小刀对吸血鬼有特效，是真的吗？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Trisha_Dialogues_1,Text,,"[A]백문이 불여일견, 한번 해볼래?","[A]Well, seeing is believing. Want to try?",[A]哎呀，百闻不如一见，要试试吗？,[A]哎呀，百闻不如一见，要试试吗？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Trisha_Dialogues_2,Text,,"[B]...죄송합니다, 용서해주세요.","[B]...Sorry, please spare me.",[B]……抱歉，请饶了我吧。,[B]……抱歉，请饶了我吧。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Youmu_Dialogues_0,Text,,"[A]또 보네, 하쿠레이 신사의 하인. 너의 주인은?","[A]We meet again, servant of Hakugyokurou. Where’s your master?",[A]又见面了呢，白玉楼的随从。你的大人呢？,[A]又见面了呢，白玉楼的随从。你的大人呢？,
SimpleCampDialogue/CampDial_RemiliaScarlet_Youmu_Dialogues_1,Text,,"[B]아, 안녕하세요... 유유코 님은 여기 없는 것 같아요.","[B]Ah, hello... Lady Yuyuko doesn’t seem to be here.",[B]啊，您好……幽幽子大人好像不在这里。,[B]啊，您好……幽幽子大人好像不在这里。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Youmu_Dialogues_2,Text,,[A]흠... 수상하네. 하지만 일단 협력하자.,[A]Hmph... Suspicious. But let’s cooperate for now.,[A]哼……嗯……很可疑呢。不过暂时先好好合作吧。,[A]哼……嗯……很可疑呢。不过暂时先好好合作吧。,
SimpleCampDialogue/CampDial_RemiliaScarlet_Youmu_Dialogues_3,Text,,"[B]아, 하하, 잘 부탁드려요...","[B]Ah, haha, thank you...",[B]啊、啊哈哈，承蒙关照……,[B]啊、啊哈哈，承蒙关照……,
Skill/S_RemiliaScarlet_0_Description,Text,,,,,,
Skill/S_RemiliaScarlet_0_Name,Text,,홍부 「불야성 레드」,Scarlet Sign「Red the Nightless Castle」,紅符「不夜城レッド」,红符「红色不夜城」,
Skill/S_RemiliaScarlet_10Rare_Description,Text,,전투 시작 시 덱의 맨 위에 놓입니다.,Placed at the top of the deck at the start of battle.,戦闘開始時、デッキの一番上に置く。,战斗开始时，放在牌库最上方。,
Skill/S_RemiliaScarlet_10Rare_Name,Text,,「홍색의 환상향」,「Scarlet Gensokyo」,「紅色の幻想郷」,「绯红色的幻想乡」,
Skill/S_RemiliaScarlet_11Rare_Description,Text,,이번 라운드 중 기술 교환 횟수가 10회 증가한다. 스킬을 2개 뽑는다.,Draw 2 skills. Gain 10 Exchanges for this turn.,このターン中、交換回数が10増加する。スキルを2枚引く。,本回合内技能交换次数增加10次。抽2个技能。,
Skill/S_RemiliaScarlet_11Rare_Name,Text,,신술「흡혈귀 환상」,God Art「Vampire Illusion」,神術「吸血鬼幻想」,神术「吸血鬼幻想」,
Skill/S_RemiliaScarlet_12Rare_Description,Text,,"추가로 &a 피해(자신의 최대 체력의 60%)를 입힙니다.
이 스킬로 적을 처치하면 영구 최대 체력 2를 얻고 마나 2를 회복합니다. 이 효과는 검은 안개가 오기 전에만 적용됩니다.","Deals an additional &a damage (60% of max HP).
When this skill kills, gain 2 permanent max HP and restore 2 mana. This effect only works before the Black Fog arrives.","&a(自身の最大体力の60%)のダメージを追加で与える。
このスキルで敵を倒したとき、自身の最大体力が2増加し、マナが2回復する。この効果は黒い霧のターン以降は無効になる。","额外造成&a伤害(自身最大体力值的60%)。
使用此技能击杀后增加2点永久最大生命值，恢复2点法力值。该效果只在黑雾到来前生效。",
Skill/S_RemiliaScarlet_12Rare_Name,Text,,신창「스피어 더 궁니르」,Divine Spear「Spear the Gungnir」,神槍「スピア・ザ・グングニル」,神枪「Spear the Gungnir」,
Skill/S_RemiliaScarlet_1_Description,Text,,"자신의 최대 체력에 따라 추가로 &a(25%) 피해를 입힙니다.
이 스킬의 100%가 초과 치유로 전환됩니다.","Deals an additional &a damage (25% of max HP).
100% of this skill’s damage will overheal yourself.","&a(自身の最大体力の25%)の追加ダメージを与える。
自身を与えたダメージの100%でオーバーヒールする。",依据自身最大体力值，额外造成&a(25%)伤害。这个技能的100%将会超额治疗自己。,
Skill/S_RemiliaScarlet_1_Name,Text,,필살「하트 브레이크」,Certain Kill「Heart Break」,必殺「ハートブレイク」,必杀「Heart Break」,
Skill/S_RemiliaScarlet_2_Description,Text,,,,,,
Skill/S_RemiliaScarlet_2_Name,Text,,홍마「스칼렛 데빌」,Scarlet Devil「Scarlet Devil」,紅魔「スカーレットデビル」,红魔「Scarlet Devil」,
Skill/S_RemiliaScarlet_3_Description,Text,,,,,,
Skill/S_RemiliaScarlet_3_Name,Text,,야부「데몬 킹 크레이들」,Night Sign「Demon King Cradle」,夜符「デーモンキングクレイドル」,夜符「Demon King Cradle」,
Skill/S_RemiliaScarlet_4_Description,Text,,,,,,
Skill/S_RemiliaScarlet_4_Name,Text,,야왕「드라큘라 크레이들」,Night Lord「Dracula Cradle」,夜王「ドラキュラクレイドル」,夜王「Dracula Cradle」,
Skill/S_RemiliaScarlet_5_Description,Text,,"자신의 최대 체력에 따라 추가로 &a 피해(자신의 최대 체력의 100%)를 입힙니다.
카운트다운 동안 모든 아군이 ""받는 피해량 -50%""와 ""디버프 저항 +300%""를 얻습니다.
이 스킬의 피해의 50%가 초과 치유로 전환됩니다.","Deals an additional &a damage (100% of max HP).
During the countdown, all allies gain 'Damage Taken -50%' and 'Debuff Resistance +300%'.
50% of this skill’s damage will overheal yourself.","&a(自身の最大体力の100%)のダメージを追加で与える。
このスキルのカウントダウン中、すべての味方は「受けるダメージが50%減少とデバフレジストが300%増加する」を得る。
自身を与えたダメージの50%でオーバーヒールする。","依据自身最大体力值，额外造成&a伤害(自身最大体力值的100%)。
倒计时期间，所有队友获得“受到伤害量-50%”和“减益抵抗+300%”。
这个技能造成伤害的50%将会超额治疗自己。",
Skill/S_RemiliaScarlet_5_Name,Text,,악마「레밀리아 스트레치」,God Devil「Remilia Stoker」,悪魔「レミリアストレッチ」,恶魔「Remilia Stretch」,
Skill/S_RemiliaScarlet_6_Description,Text,,,,,,
Skill/S_RemiliaScarlet_6_Name,Text,,야부「배드 레이디 스크램블」,Night Sign「Bad Lady Scramble」,夜符「バッドレディスクランブル」,夜符「Bad Lady Scramble」,
Skill/S_RemiliaScarlet_7_Description,Text,,이 스킬로 입힌 피해량의 250%를 회복한다.,Overeal 250% of damage dealt.,自身を与えたダメージの250%でオーバーヒールする。,这个技能造成伤害的250%将会超额治疗自己。,
Skill/S_RemiliaScarlet_7_Name,Text,,옥부「천 개의 바늘산」,Hell Sign「Mountain of a Thousand Needles」,獄符「千本の針の山」,狱符「千根针的针山」,
Skill/S_RemiliaScarlet_8_Description,Text,,,,,,
Skill/S_RemiliaScarlet_8_Name,Text,,저주「블라드 체페슈의 저주」,Curse「Curse of Vlad Tepes」,呪詛「ブラド・ツェペシュの呪い」,诅咒「弗拉德·特佩斯的诅咒」,
Skill/S_RemiliaScarlet_9_Description,Text,,대상 1명을 제외한 무작위 적을 동시에 공격한다.,Attack an additional enemy randomly.,対象以外のランダムな敵1体を同時に攻撃する。,同时攻击1个目标以外的随机敌人。,
Skill/S_RemiliaScarlet_9_Name,Text,,운명「미저러블 페이트」,Destiny「Miserable Fate」,運命「ミゼラブルフェイト」,命运「Miserable Fate」,
Skill/S_RemiliaScarlet_LucyD_Description,Text,,,,,,
Skill/S_RemiliaScarlet_LucyD_Name,Text,,「밀레니엄의 흡혈귀」,「Millennium Vampire」,「ミレニアムの吸血鬼」,「千年吸血鬼」,
SkillExtended/SkillEn_Remilia_0_EnforceString,Text,,공격 스킬,Attack skills,攻撃スキル,攻击技能,
SkillExtended/SkillEn_Remilia_0_Name,Text,,"적중 시, 피해량의 25%를 회복한다.",Overheal 25% of damage.,命中時、自身をダメージの25%でオーバーヒールする。,命中时，自身获得相当于伤害值25%的超额治疗,
SkillExtended/SkillEn_Remilia_1_EnforceString,Text,,공격 스킬,Attack skills,攻撃スキル,攻击技能,
SkillExtended/SkillEn_Remilia_1_Name,Text,,이 스킬로 적을 처치하면 영구 최대 체력 1을 얻고 마나 2를 회복합니다. 이 효과는 검은 안개가 오기 전에만 적용됩니다.,"When this skill kills an enemy, gain 1 permanent max HP and restore 2 mana. This effect only works before the Black Fog arrives.",このスキルで敵を倒したとき、自身の最大体力が1増加し、マナが2回復する。この効果は黒い霧のターン以降は無効になる。,这个技能击杀敌人时，获得1点永久最大体力值，恢复2点法力值。该效果只在黑雾到来前生效。,
