Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
Skill/S_Inaba_LucyD_Description,Text,,"스킬 2장을 뽑습니다.
이나바 테위가 살아있다면 <color=#FFD700>테위의 럭셔리 보너스</color>의 효과 중 1개를 무작위로 발동합니다.","Draw 2 skills.
If Inaba Tewi is alive, randomly trigger one effect from <color=#FFD700>Tewi's Luxurious Jackpot</color>.","スキルを2枚引く。
因幡てゐが生存している場合、<color=#FFD700>てゐの豪華商品</color>の中からランダムに1つ発動させる。","抽取2个技能。
如果因幡帝存活，从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。",
Skill/S_Inaba_LucyD_Name,Text,,행부「네잎의 수호」,Lucky Spell「Four-Leaf Clover Protection」,幸符「四葉の守護者」,幸符「四叶的守护」,
Skill/S_Inaba_P_0_Description,Text,,,,,,
Skill/S_Inaba_P_0_Name,Text,,토끼돌격!,Rabbit Swarm Charge,ラビットチャージ,兔群冲锋,
Skill/S_Inaba_P_1_Description,Text,,체력이 가장 낮은 아군의 체력을 소량 회복합니다.,Restore a small amount of HP to the random ally.,味方を少し回復する。,恢复随机友军少量体力。,
Skill/S_Inaba_P_1_Name,Text,,새해떡,Mochi,寒餅,年糕,
Skill/S_Inaba_P_2_Description,Text,,,,,,
Skill/S_Inaba_P_2_Name,Text,,작은 토끼,Little Bunny,小さな兎,小兔叽,
Skill/S_Inaba_P_3_Name,Text,,쓴약의 가루,Bitter Medicine Residue,苦薬の残り滓,苦药渣,
Skill/S_Inaba_P_4_Description,Text,,,,,,
Skill/S_Inaba_P_4_Name,Text,,떡메 내려치기,Hammer Smash,金槌の振り下ろし,铁锤砸下,
Skill/S_Inaba_P_5_0_Description,Text,,,,,,
Skill/S_Inaba_P_5_0_Name,Text,,폭탄 폭발,Bomb Explosion,爆弾爆破,炸弹爆炸,
Skill/S_Inaba_P_5_Description,Text,,,,,,
Skill/S_Inaba_P_5_Name,Text,,폭탄?!,Bomb?!,爆破？！,炸弹？！,
Skill/S_Inaba_P_6_Description,Text,,모든 아군의 과부하를 제거하고 마나를 2 얻습니다.,"Removes all overloads from allies, gains 2 mana.",すべての味方のオーバーチャージを除去し、マナを2回復する。,消除所有友军的过载，获得2法力值。,
Skill/S_Inaba_P_6_Name,Text,,당일치기 겨울온천여행 대상!,Winter Hot Spring One-Day Tour Grand Prize!,冬の日帰り温泉旅行！ ,冬日温泉一日游大奖！,
Skill/S_Inaba_Rare10_Description,Text,,<color=#FFD700>테위의 럭셔리 보너스</color>의 효과 중 5개를 무작위로 발동합니다.,Randomly triggers five effects from <color=#FFD700>Tewi's Luxurious Jackpot</color>.,<color=#FFD700>てゐの豪華商品</color>の中からランダムに5つ発動させる。,从<color=#FFD700>帝的豪华奖池</color>中随机触发5个效果。,
Skill/S_Inaba_Rare10_Name,Text,,"「에, 에엣, 무슨일이야?」",「W-W-What Could This Be?」,「何が出るかな？」,「会，会，会出现什么呢？」,
Skill/S_Inaba_Rare11_Description,Text,,"<i><color=#696969>테위가 몰래 배운 제약법으로 인간 및 다른 요괴와 거래하였지만, 에이린이 만든 진짜 물약만큼 효과가 좋지 않아 두가지 물약을 묶어서 판매하기로 하였습니다.</color></i>","<i><color=#696969>Tewi secretly learned a pharmaceutical method used to trade with humans or other yokai, but the effects are not as good as Eirin's official potions; so she decided to bundle them together for sale.</color></i>",<i><color=#696969>てゐは、人間や他の妖怪と取引するために、密かに薬の作り方を学んでいたが、永琳が作った本物の薬には及ばなかったので、2つの薬を束ねて売ることにした。</color></i>,<i><color=#696969>帝偷偷学来的制药法，用来和人类或其他妖怪交易，不过效果和永琳制作的正牌药水还差了一点儿；所以她决定把两种药水捆绑销售。</color></i>,
Skill/S_Inaba_Rare11_Name,Text,,이나바「선향옥토의 약」,Inaba「Lunar Rabbit Incense Medicine」,因幡「妖精玉兎の薬」,因幡「仙香玉兔之药」,
Skill/S_Inaba_Rare12_0_Name,Text,,데우스 엑스 마키나,Mechanical Divine Descent,デウス?エクス?マキナ,机械降神,
Skill/S_Inaba_Rare12_Description,Text,,"이 스킬은 이번 턴에 발동한 추가 공격/반격의 횟수에 따라 반복시전됩니다.
(이 스킬이 패에 들어온 후부터 횟수가 카운트됩니다.)
현재 갯수 : &a","Releases this skill repeatedly based on the number of additional attacks/counterattacks made this turn (count starts after the skill is added to your hand).
Current count: &a","このターン中、発動した追加攻撃/反撃の回数、このスキルを繰り返して発動する。 (このスキルが手札に加わってからカウントする）
現在のカウント：&a","根据这个回合中发动过的追加攻击/反击的次数，重复释放这个技能。（该技能加入手中后才开始计数）
当前次数：&a",
Skill/S_Inaba_Rare12_Name,Text,,「데우스 엑스 마키나」,「Mechanical Divine Descent」,「デウス·エクス·マキナ」,「机械降神」,
SkillExtended/SE_Inaba_6_Des,Text,,시전 시 <color=#FFD700>테위의 럭셔리 보너스</color>의 효과 중 1개를 무작위로 발동합니다.,Randomly triggers one effect from <color=#FFD700>Tewi's Luxurious Jackpot</color>.,使用時、<color=#FFD700>てゐの豪華商品</color>の中からランダムに1つ発動させる。,释放时从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。,
SkillExtended/SE_Inaba_6_Name,Text,,행운의 백마법,Lucky White Magic,幸運を呼ぶ白魔法,幸运的白色魔法,
SkillExtended/SE_Inaba_C1_Des,Text,,,,,,
SkillExtended/SE_Inaba_C1_EnforceString,Text,,<sprite name="비용2"><sprite name="이상">,<sprite name="비용2"><sprite name="이상">,<sprite name="비용2"><sprite name="이상">,<sprite name="비용2"><sprite name="이상">,
SkillExtended/SE_Inaba_C1_Name,Text,,<color=#FFD700>테위의 럭셔리 보너스</color>의 효과 중 1개를 무작위로 발동합니다.,Randomly triggers one effect from <color=#FFD700>Tewi's Luxurious Jackpot</color>.,<color=#FFD700>てゐの豪華商品</color>の中からランダムに1つ発動させる。,从<color=#FFD700>帝的豪华奖池</color>中随机触发1个效果。,
SkillExtended/SE_Inaba_C2_Des,Text,,,,,,
SkillExtended/SE_Inaba_C2_EnforceString,Text,,<sprite name="비용1"><sprite name="이하">,<sprite name="비용1"><sprite name="이하">,<sprite name="비용1"><sprite name="이하">,<sprite name="비용1"><sprite name="이하">,
SkillExtended/SE_Inaba_C2_Name,Text,,1턴 동안 대상의 추가 공격의 피해량이 100%증가합니다.,Increases the additional attack damage received by the target by 100% for one turn.,1ターンの間、対象に「追加攻撃を受けるとそのダメージが100%増加する」を与える。,使目标受到的追加攻击伤害+100%，持续1回合。,
SkillExtended/SE_Inaba_Draw_EnforceString,Text,,,,,,
SkillExtended/SE_Inaba_Draw_Name,Text,,<color=#FFD700>테위의 럭셔리 보너스</color>,<color=#FFD700>Tewi's Luxurious Jackpot</color>,<color=#FFD700>てゐの豪華商品</color>,<color=#FFD700>帝的豪华奖池</color>,
