Key,Type,Desc,Korean,English,Japanese,Chinese,Chinese-TW [zh-tw]
SimpleCampDialogue/CampDial_HouraisanKaguya_FlandreScarlet_Dialogues_2,Text,,[B]언니는 카구야에게 속아서 영원정에 가면 안된다고 했어..,[B]姐姐说不能被辉夜骗到永远亭去……,[B]姐姐说不能被辉夜骗到永远亭去……,[B]姐姐说不能被辉夜骗到永远亭去……,
SimpleCampDialogue/CampDial_HouraisanKaguya_IzayoiSakuya_Dialogues_0,Text,,[A]달시계의 메이드.. 우리집이랑 잘 어울리는거 같아.,[A]月时计的女仆……听起来很适合我家的氛围哦。,[A]月时计的女仆……听起来很适合我家的氛围哦。,[A]月时计的女仆……听起来很适合我家的氛围哦。,
SimpleCampDialogue/CampDial_HouraisanKaguya_IzayoiSakuya_Dialogues_1,Text,,[B]……미안하지만 아직 직업을 바꿀 계획은 없어.,[B]……抱歉，现在还没有跳槽的打算。,[B]……抱歉，现在还没有跳槽的打算。,[B]……抱歉，现在还没有跳槽的打算。,
SimpleCampDialogue/CampDial_HouraisanKaguya_IzayoiSakuya_Dialogues_2,Text,,"[A]아하하, 농담이야 농담. 우리집엔 레이센 한명이면 충분해.",[A]啊哈哈，开玩笑的啦。我家有一个铃仙就够了。,[A]啊哈哈，开玩笑的啦。我家有一个铃仙就够了。,[A]啊哈哈，开玩笑的啦。我家有一个铃仙就够了。,
SimpleCampDialogue/CampDial_HouraisanKaguya_Mokou_Dialogues_0,Text,,"[A]모코우, 어젯밤 일은.…",[A]妹红，昨天晚上的事……,[A]妹红，昨天晚上的事……,[A]妹红，昨天晚上的事……,
SimpleCampDialogue/CampDial_HouraisanKaguya_Mokou_Dialogues_1,Text,,"[B]아.. 미안, 아프진 않지?",[B]啊……抱歉，把你弄疼了吧？,[B]啊……抱歉，把你弄疼了吧？,[B]啊……抱歉，把你弄疼了吧？,
SimpleCampDialogue/CampDial_HouraisanKaguya_Mokou_Dialogues_2,Text,,[A]뱃 속 내장이 여기저기 뒤엉켜서 너무 아팠다구. 밤새 잠을 못잤어.,[A]超疼的啊，肠子和胃都弄了一地，整晚都睡不着啊。,[A]超疼的啊，肠子和胃都弄了一地，整晚都睡不着啊。,[A]超疼的啊，肠子和胃都弄了一地，整晚都睡不着啊。,
SimpleCampDialogue/CampDial_HouraisanKaguya_Mokou_Dialogues_3,Text,,"[B]그런 말은 좀 조용히 해, 루시가 듣겠어.",[B]这种事情说小声点，别让露西听到了啊喂。,[B]这种事情说小声点，别让露西听到了啊喂。,[B]这种事情说小声点，别让露西听到了啊喂。,
SimpleCampDialogue/CampDial_HouraisanKaguya_Reisen_Dialogues_0,Text,,"[A]레이센, 이번엔 내가 널 지켜줄게.",[A]铃仙，这次就由我来掩护你。,[A]铃仙，这次就由我来掩护你。,[A]铃仙，这次就由我来掩护你。,
SimpleCampDialogue/CampDial_HouraisanKaguya_Reisen_Dialogues_1,Text,,"[B]공주님？！괘, 괜찮으신가요？",[B]公主大人？！不、不要紧吗？,[B]公主大人？！不、不要紧吗？,[B]公主大人？！不、不要紧吗？,
SimpleCampDialogue/CampDial_HouraisanKaguya_Reisen_Dialogues_2,Text,,"[A]아, 오해하지마. 모코우가 탱커이기 때문에 녀석이랑 승자를 결정해야하거든.",[A]倒也不是。因为妹红是坦克职所以我一定要跟她分出胜负而已啦。,[A]倒也不是。因为妹红是坦克职所以我一定要跟她分出胜负而已啦。,[A]倒也不是。因为妹红是坦克职所以我一定要跟她分出胜负而已啦。,
SimpleCampDialogue/CampDial_HouraisanKaguya_RemiliaScarlet_Dialogues_0,Text,,"[A]안녕, 레밀. 비디오게임이나 같이 할래?",[A]呀，蕾米，要来一起打电动吗？,[A]呀，蕾米，要来一起打电动吗？,[A]呀，蕾米，要来一起打电动吗？,
SimpleCampDialogue/CampDial_HouraisanKaguya_RemiliaScarlet_Dialogues_1,Text,,[B]무료하긴 한데... 무슨 게임을 하고 싶은건데?,[B]今天就免啦……不过你又想玩什么游戏？,[B]今天就免啦……不过你又想玩什么游戏？,[B]今天就免啦……不过你又想玩什么游戏？,
SimpleCampDialogue/CampDial_HouraisanKaguya_RemiliaScarlet_Dialogues_2,Text,,[A]《뱀파이어 러브 어드벤쳐》야.,[A]《吸血鬼恋爱冒险》哦。,[A]《吸血鬼恋爱冒险》哦。,[A]《吸血鬼恋爱冒险》哦。,
SimpleCampDialogue/CampDial_HouraisanKaguya_RemiliaScarlet_Dialogues_3,Text,,[B]때릴까？,[B]揍你哦？,[B]揍你哦？,[B]揍你哦？,
SimpleCampDialogue/CampDial_HouraisanKaguya_SatsukiRin_Dialogues_0,Text,,"[A]영원보다 더 오랜시간이 지나..... 처음만났네요, 기린여사. ",[A]比永远更加长久……初次见面，麒麟女士。,[A]比永远更加长久……初次见面，麒麟女士。,[A]比永远更加长久……初次见面，麒麟女士。,
SimpleCampDialogue/CampDial_HouraisanKaguya_SatsukiRin_Dialogues_1,Text,,"[B]처음뵙네요, 달의 공주님.",[B]初次见面哦，月都的公主大人。,[B]初次见面哦，月都的公主大人。,[B]初次见面哦，月都的公主大人。,
SimpleCampDialogue/CampDial_HouraisanKaguya_SatsukiRin_Dialogues_2,Text,,[A]..... 와서 같이 비디오 게임 할래?,[A]……要不要来一起打电动？,[A]……要不要来一起打电动？,[A]……要不要来一起打电动？,
SimpleCampDialogue/CampDial_HouraisanKaguya_SatsukiRin_Dialogues_3,Text,,[B]……응? 이런 전개가 맞나?,[B]……咦？应该是这个展开吗？,[B]……咦？应该是这个展开吗？,[B]……咦？应该是这个展开吗？,
SimpleCampDialogue/CampDial_HouraisanKaguya_TouhouAlice_Dialogues_0,Text,,[A]그래서 저번엔 너와 마리사가 무력으로 날 데리고 나갔지.,[A]所以上次还是被你和魔理沙用强硬手段带出去了呢。,[A]所以上次还是被你和魔理沙用强硬手段带出去了呢。,[A]所以上次还是被你和魔理沙用强硬手段带出去了呢。,
SimpleCampDialogue/CampDial_HouraisanKaguya_TouhouAlice_Dialogues_1,Text,,[B]그건 나랑 별 관련이 없어. 대부분의 일은 마리사가 벌였는걸.,[B]和我可没关系哦。大部分都是魔理沙干的嘛。,[B]和我可没关系哦。大部分都是魔理沙干的嘛。,[B]和我可没关系哦。大部分都是魔理沙干的嘛。,
SimpleCampDialogue/CampDial_HouraisanKaguya_TouhouAlice_Dialogues_2,Text,,[A]네가 없었으면 그 녀석은 미쳐버렸을걸?,[A]没有你在旁边的话，那家伙恐怕早就发狂了吧？,[A]没有你在旁边的话，那家伙恐怕早就发狂了吧？,[A]没有你在旁边的话，那家伙恐怕早就发狂了吧？,
SimpleCampDialogue/CampDial_HouraisanKaguya_TouhouAlice_Dialogues_3,Text,,"[B]눈치 챘어? 아, 그녀석 분명 숨기고 싶어하던 것 같은데",[B]被注意到了吗？哎呀，明明想一直隐藏起来的。,[B]被注意到了吗？哎呀，明明想一直隐藏起来的。,[B]被注意到了吗？哎呀，明明想一直隐藏起来的。,
SimpleCampDialogue/CampDial_HouraisanKaguya_Youmu_Dialogues_0,Text,,[A]지난번 영원정에서 너희들이 야식을 찾느라 큰 소란을 피웠지?,[A]结果你们上次大闹了一通永远亭，只是想找夜宵而已啊。,[A]结果你们上次大闹了一通永远亭，只是想找夜宵而已啊。,[A]结果你们上次大闹了一通永远亭，只是想找夜宵而已啊。,
SimpleCampDialogue/CampDial_HouraisanKaguya_Youmu_Dialogues_1,Text,,"[B]아, 아하하, 미안합니다……",[B]啊、啊哈哈，对不起……,[B]啊、啊哈哈，对不起……,[B]啊、啊哈哈，对不起……,
SimpleCampDialogue/CampDial_HouraisanKaguya_Youmu_Dialogues_2,Text,,[A]괜찮아. 다음엔 스낵과 전자기기를 가지고 백옥루를 방문할게.,[A]无妨。下次我会带着点心和电动拜访白玉楼的。,[A]无妨。下次我会带着点心和电动拜访白玉楼的。,[A]无妨。下次我会带着点心和电动拜访白玉楼的。,
SimpleCampDialogue/CampDial_HouraisanKaguya_Youmu_Dialogues_3,Text,,"[B]그럼 먼저 유유코님을 대신해서 감사를... 엣, 전자기기요?",[B]那我先替幽幽子大人感谢……咦、电动？,[B]那我先替幽幽子大人感谢……咦、电动？,[B]那我先替幽幽子大人感谢……咦、电动？,
Skill/S_FKaguya_0_Description,Text,,"피해를 입지 않은 적에게 시전시, 스킬 1장을 뽑습니다.

<color=purple>난제</color> - 회복게이지가 없는 아군의 수가 회복게이지가 있는 아군의 수 이상입니다.","Draw 1 skill if used on an enemy with full health.

<color=purple>Impossible Request</color> - The number of allies without maximum health limits is at least as many as those with maximum health limits.","ダメージを受けていない敵に使用時、スキルを1枚引く。

<color=purple>難題</color> - 回復ゲージを持つ味方の人数が、回復ゲージを持たない味方の人数未満である。","向未受伤的敌人释放时，抽取1个技能。

<color=purple>难题</color> - 己方未拥有体力极限的人数不少于拥有体力极限的人数。",
Skill/S_FKaguya_0_Name,Text,,난제「용 목의 구슬 -오색의 탄환-」,Impossible Request「Jewel from the Dragon's Neck -Five-Colored Shots-」,難題「龍の頸の玉 -五色の弾丸-」,难题「龙颈之玉　-五色的弹丸-」,
Skill/S_FKaguya_10Rare_0_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_0_Name,Text,,「영야 되돌리기 -초승달-」,「End of Imperishable Night -New Moon-」,「永夜返し -初月-」,「永夜归返  -初月-」,
Skill/S_FKaguya_10Rare_10_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.
버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.
「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。
強化された「永夜返し」を1枚捨て札に加える。
「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。
将1张升级后的「永夜归返」加入弃牌堆。
每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_10_Name,Text,,「영야 되돌리기 -축시 3각-」,「End of Imperishable Night -Dead of Night」,「永夜返し -丑三つ時-」,「永夜归返  -丑时三刻-」,
Skill/S_FKaguya_10Rare_11_Description,Text,,"버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Add an upgraded 「End of Imperishable Night」 to the discard pile.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","強化された「永夜返し」を1枚捨て札に加える。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","将1张升级后的「永夜归返」加入弃牌堆。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_11_Name,Text,,「영야 되돌리기 -축시 4각-」,「End of Imperishable Night -Half Past 2-」,「永夜返し -丑の四つ-」,「永夜归返  -丑时四刻-」,
Skill/S_FKaguya_10Rare_12_Description,Text,,"버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Add an upgraded 「End of Imperishable Night」 to the discard pile.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","強化された「永夜返し」を1枚捨て札に加える。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","将1张升级后的「永夜归返」加入弃牌堆。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_12_Name,Text,,「영야 되돌리기 -인시-」,「End of Imperishable Night -3 o' Clock」,「永夜返し -寅の刻-」,「永夜归返  -寅之刻-」,
Skill/S_FKaguya_10Rare_13_Description,Text,,"버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Add an upgraded 「End of Imperishable Night」 to the discard pile.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","強化された「永夜返し」を1枚捨て札に加える。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","将1张升级后的「永夜归返」加入弃牌堆。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_13_Name,Text,,「영야 되돌리기 -인시 2각-」,「End of Imperishable Night -Half Past 3-」,「永夜归返  -寅时二刻-」,「永夜归返  -寅时二刻-」,
Skill/S_FKaguya_10Rare_14_Description,Text,,"버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Add an upgraded 「End of Imperishable Night」 to the discard pile.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","強化された「永夜返し」を1枚捨て札に加える。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","将1张升级后的「永夜归返」加入弃牌堆。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_14_Name,Text,,「영야 되돌리기 -인시 3각-」,"「End of Imperishable Night ""4 o' Clock」",「永夜返し -寅の三つ-」,「永夜归返  -寅时三刻-」,
Skill/S_FKaguya_10Rare_15_Description,Text,,"버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Add an upgraded 「End of Imperishable Night」 to the discard pile.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","強化された「永夜返し」を1枚捨て札える。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","将1张升级后的「永夜归返」加入弃牌堆。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_15_Name,Text,,「영야 되돌리기 -인시 4각-」,「End of Imperishable Night -Half Past 4-」,「永夜返し -寅の四つ-」,「永夜归返  -寅时四刻-」,
Skill/S_FKaguya_10Rare_16_Description,Text,,"버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.
이 공격으로 가한 피해량의 25%로 자신을 초과치유합니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Add an upgraded 「End of Imperishable Night」 to the discard pile.
25% of this damage will overheal yourself.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","強化された「永夜返し」を1枚捨て札に加える。
与えたダメージの25％で自身をオーバーヒールする。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","将1张升级后的「永夜归返」加入弃牌堆。
这个伤害的25%超额治疗自己。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_16_Name,Text,,「영야 되돌리기 -아침 아지랑이-」,「End of Imperishable Night -Morning Mist-」,「永夜返し -朝靄-」,「永夜归返  -朝霭-」,
Skill/S_FKaguya_10Rare_17_Description,Text,,"버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.
이 공격으로 가한 피해량의 25%로 자신을 초과치유합니다.
이 공격으로 가한 피해량의 25%만큼의 보호막을 얻습니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Add an upgraded 「End of Imperishable Night」 to the discard pile.
25% of this damage will overheal yourself.
25% of this damage is converted into your barrier.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","強化された「永夜返し」を1枚捨て札に加える。
与えたダメージの25％で自身をオーバーヒールする。
自身は与えたダメージの25％のバリアを得る。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","将1张升级后的「永夜归返」加入弃牌堆。
这个伤害的25%超额治疗自己。
这个伤害的25%转化为自己的保护罩。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_17_Name,Text,,「영야 되돌리기 -새벽-」,「End of Imperishable Night -Dawn-」,「永夜返し -夜明け-」,「永夜归返  -拂晓-」,
Skill/S_FKaguya_10Rare_18_Description,Text,,"버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.
이 공격으로 가한 피해량의 25%로 자신을 초과치유합니다.
이 공격으로 가한 피해량의 25%만큼의 보호막을 얻습니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Add an upgraded 「End of Imperishable Night」 to the discard pile.
25% of this damage will overheal yourself.
25% of this damage is converted into your barrier.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","強化された「永夜返し」を1枚捨て札に加える。
与えたダメージの25％で自身をオーバーヒールする。
自身は与えたダメージの25％のバリアを得る。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","将1张升级后的「永夜归返」加入弃牌堆。
这个伤害的25%超额治疗自己。
这个伤害的25%转化为自己的保护罩。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_18_Name,Text,,「영야 되돌리기 -새벽의 명성-」,「End of Imperishable Night -Morning Star-」,「永夜返し -明けの明星-」,「永夜归返  -破晓明星-」,
Skill/S_FKaguya_10Rare_19_Description,Text,,"이 공격으로 가한 피해량의 25%로 자신을 초과치유합니다.
이 공격으로 가한 피해량의 25%만큼의 보호막을 얻습니다.
1회 추가로 시전됩니다.

<color=yellow><i>영원한 밤은 아침이슬에 맻힌 빛에 물러가고, 깨달음이 세상에 밝아오고 있습니다. </i></color>","Add an upgraded 「End of Imperishable Night」 to the discard pile.
25% of this damage will overheal yourself.
25% of this damage is converted into your barrier.
Repeat once.

<color=yellow><i>Eternal Night Returns' light emerges,
The world begins to brighten.</i></color>","与えたダメージの25％で自身をオーバーヒールする。
自身は与えたダメージの25％のバリアを得る。
もう1度発動する。

<color=yellow><i>永遠の夜から光が戻る。
世界が開き、夜が明ける。</i></color>","这个伤害的25%超额治疗自己。
这个伤害的25%转化为自己的保护罩。
重复释放1次。

<color=yellow><i>永夜归返光初露，
世间开明渐破晓。</i></color>",
Skill/S_FKaguya_10Rare_19_Name,Text,,「영야 되돌리기 -밝아오는 세계-」,「End of Imperishable Night -Rising World-」,「永夜返し -世明け-」,「永夜归返  -世间开明-」,
Skill/S_FKaguya_10Rare_1_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_1_Name,Text,,「영야 되돌리기 -초승달-」,「End of Imperishable Night -Crescent Moon-」,「永夜返し -三日月-」,「永夜归返  -新月-」,
Skill/S_FKaguya_10Rare_2_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_2_Name,Text,,「영야 되돌리기 -상현달-」,「End of Imperishable Night -1st Quarter's Moon-」,「永夜返し -上つ弓張-」,「永夜归返  -上弦月-」,
Skill/S_FKaguya_10Rare_3_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_3_Name,Text,,「영야 되돌리기 -온달-」,「End of Imperishable Night -Matsuyoi-」,「永夜返し -待宵-」,「永夜归返  -待宵-」,
Skill/S_FKaguya_10Rare_4_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_4_Name,Text,,「영야 되돌리기 -자시-」,「End of Imperishable Night -11 o' Clock-」,「永夜返し -子の刻-」,「永夜归返  -子之刻-」,
Skill/S_FKaguya_10Rare_5_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[辉夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_5_Name,Text,,「영야 되돌리기 -자시 2각-」,「End of Imperishable Night -Half to Midnight-」,「永夜归返  -子时二刻-」,「永夜归返  -子时二刻-」,
Skill/S_FKaguya_10Rare_6_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_6_Name,Text,,「영야 되돌리기 -자시 3각-」,「End of Imperishable Night -Midnight-」,「永夜返し -子の三つ-」,「永夜归返  -子时三刻-」,
Skill/S_FKaguya_10Rare_7_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.

「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。

「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。

每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_7_Name,Text,,「영야 되돌리기 -자시 4각-」,「End of Imperishable Night -Half Past Midnight-」,「永夜返し -子の四つ-」,「永夜归返  -子时四刻-」,
Skill/S_FKaguya_10Rare_8_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.
버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.
「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。
強化された「永夜返し」を1枚捨て札に加える。
「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。
将1张升级后的「永夜归返」加入弃牌堆。
每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_8_Name,Text,,「영야 되돌리기 -축시-」,「End of Imperishable Night -1 o' Clock-」,「永夜返し -丑の刻-」,「永夜归返  -丑之刻-」,
Skill/S_FKaguya_10Rare_9_Description,Text,,"[카구야/신보]가 있을 때에만 사용가능.
시전 시 [카구야/신보]가 소모됩니다.
버려진 덱에 강화된 「영야 되돌리기」를 1개 추가합니다.
「영야 되돌리기」를 시전할 때마다 「영야 되돌리기」가 영구적으로 강화됩니다.","Can only be used if you have [Kaguya/Divine Treasure]. Consumes [Kaguya/Divine Treasure] upon use.

Each time 「End of Imperishable Night」 is used, it gains a permanent enhancement.","自身が[輝夜/神宝]を持つ時のみ使用可能。使用時に[輝夜/神宝]を消費する。
強化された「永夜返し」を1枚捨て札に加える。
「永夜返し」を使用するたびに、「永夜返し」は永続的な強化を得る。","仅在自身拥有[辉夜/神宝]时才可使用，释放时消耗[辉夜/神宝]。
将1张升级后的「永夜归返」加入弃牌堆。
每次使用「永夜归返」后，「永夜归返」会获得永久增强。",
Skill/S_FKaguya_10Rare_9_Name,Text,,「영야 되돌리기 -축시 2각-」,「End of Imperishable Night -Half Past 1-」,「永夜返し -丑の二つ-」,「永夜归返  -丑时二刻-」,
